seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
44,14,21,2,,,,,,,
61,14,23,2,,,90,,,,
35,14,25,2,,,,,,,
47,14,27,2,1775,344,202,530,1770,,
63,14,29,2,1760,873,,,,,
10,14,31,2,,510,,1226,,,
59,15,2,2,,103,,1679,593,,
20,15,4,2,448,151,2373,229,1340,,
8,15,6,2,330,,169,,418,1416,
26,15,8,2,155,,745,663,586,,
34,15,10,2,510,609,464,868,1107,,
41,15,12,2,,,1513,1705,,,
38,15,14,2,,,,287,561,,
56,15,16,2,,,2736,,,,
45,15,18,2,,,,,,,
15,15,20,2,1472,,,,499,,
33,15,22,2,214,,,744,193,,
44,15,24,2,,3018,2008,410,1522,,
7,15,26,2,963,274,,,,,
28,15,28,2,,1744,,2501,,,
29,15,30,2,,222,2136,247,,,
40,15,32,2,,4170,4803,3751,,,
50,16,1,2,,,,,1762,,
10,16,3,2,,1241,,,,,
12,16,5,2,188,,1101,,,,
44,16,7,2,,,,,,,
52,16,9,2,,143,215,277,,,
27,16,11,2,,1020,388,,205,,
57,16,13,2,433,949,,,1087,,
22,16,15,2,188,692,,,323,,
43,16,17,2,,,,,,,
42,16,19,2,,218,,729,,,
5,16,21,2,169,865,253,,288,,
66,16,23,2,,,,,,,
40,16,25,2,,,,,,,
9,16,27,2,120,,,168,1006,,
15,16,29,2,,348,1408,661,978,,
41,16,31,2,,,,,,,
33,17,2,2,2510,1210,984,1419,538,,
66,17,4,2,261,299,1045,1043,332,,
64,17,6,2,,,392,1355,644,1946,
19,17,8,2,760,557,204,,129,1349,
61,17,10,2,,,,967,427,,
21,17,12,2,700,,,144,757,,
55,17,14,2,1218,676,780,516,183,2108,
38,17,16,2,,,164,702,,,
68,17,18,2,884,,,490,198,,
24,17,20,2,1622,356,971,632,,,
30,17,22,2,,,,,,,
57,17,24,2,,,,,606,,
47,17,26,2,749,1129,989,540,332,,
50,17,28,2,663,85,,284,285,,
31,17,30,2,4395,,,,,,
35,17,32,2,389,256,,,132,557,
34,18,1,2,,753,4082,2788,1322,,
7,18,3,2,1110,795,,1657,670,,
32,18,5,2,,,1348,771,,,
49,18,7,2,2691,3495,4000,2770,661,,
21,18,9,2,858,1910,2098,1835,1405,,
42,18,11,2,1230,1432,1622,353,537,,
56,18,13,2,169,352,2156,292,597,,
16,18,15,2,,2206,800,833,674,,
12,18,17,2,568,141,4606,3433,179,,
