seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
18,4,10,2,1967,,2337,1755,2859,1774,
51,4,12,2,447,2371,1931,1423,1259,,
15,4,14,2,1660,1279,1975,1180,1521,957,
43,4,16,2,897,3890,3047,1709,1318,995,
63,4,18,2,992,3159,416,3611,1082,1416,
23,4,20,2,2054,,2225,3895,973,1140,
8,4,22,2,2849,2523,,4019,1440,2608,
65,4,24,2,1972,1243,445,1180,715,2679,
25,4,26,2,1315,636,2974,444,1655,1858,
49,4,28,2,2215,767,2827,1618,1489,4052,
39,4,30,2,538,3178,1644,1831,,3882,
50,4,32,2,625,1285,2280,2581,1467,842,
46,5,2,2,,4592,3793,2415,612,487,
35,5,4,2,548,1475,2167,1659,496,2566,1579
36,5,6,2,450,1252,2477,610,5175,626,
33,5,8,2,,2062,2823,1454,2206,,
25,5,10,2,2078,3534,2926,2596,322,2578,
9,5,12,2,1394,4531,2413,2271,,6961,
8,5,14,2,4524,2129,2458,760,7796,3333,
34,5,16,2,277,4871,2006,1472,2853,1392,
62,5,18,2,449,1877,3741,,2245,818,
38,5,20,2,318,1597,2261,2692,1146,1933,13356
51,5,22,2,3033,903,1660,1671,1772,2372,
23,5,24,2,2407,396,2092,337,,2330,
47,5,26,2,1349,2322,1496,1310,980,753,
19,5,28,2,4432,1569,2037,3505,2230,801,
17,5,30,2,3790,2807,1611,430,,8945,
57,5,32,2,1144,2733,,4240,485,,6623
32,6,2,2,2645,3885,2479,1866,2525,1624,
16,6,4,2,2568,2691,2990,1500,261,4319,
45,6,6,2,1793,1992,2469,1398,1126,,2407
60,6,8,2,1398,2066,1773,1756,1014,5171,
8,6,10,2,2340,3260,2017,1854,2890,2226,
53,6,12,2,1449,2100,2213,1459,,209,
22,6,14,2,1865,1495,2399,865,2084,2503,
31,6,16,2,2957,2911,2189,1281,1240,1397,
48,6,18,2,3685,3377,1733,1454,834,3272,
38,6,20,2,3539,1705,2025,2255,984,3240,
67,6,22,2,2165,1278,1619,1396,1865,2234,
25,6,24,2,2584,2205,1935,1866,,11662,
47,6,26,2,2961,2807,1543,1594,1250,5526,
30,6,28,2,3904,2601,2833,1662,1942,7101,
61,6,30,2,3977,2302,2095,1693,1641,1595,
28,6,32,2,2143,2746,3289,2640,1960,3060,
12,7,2,2,1622,6871,3598,1535,2203,,
21,7,4,2,3035,3870,2036,4220,1193,1526,2849
46,7,6,2,950,2054,2025,2788,2231,1097,224
32,7,8,2,1312,711,1526,2308,1609,1808,
38,7,10,2,1795,118,1488,2539,1781,3022,
19,7,12,2,483,2746,1403,3904,1244,445,
42,7,14,2,416,2525,2204,2630,2618,2822,1753
67,7,16,2,2568,2223,2551,3639,595,4745,
63,7,18,2,2615,2674,1980,1582,1244,1597,
64,7,20,2,5720,2054,2004,1406,917,1306,
17,7,22,2,2744,1134,1721,3393,4506,1474,
62,7,24,2,2828,2197,1792,1274,,2919,
27,7,26,2,2744,367,1699,1625,3261,5287,
20,7,28,2,442,4244,3595,1724,1382,448,
26,7,30,2,3142,6915,1898,8383,,5200,
53,7,32,2,1362,1142,2896,5143,1962,2388,6808
19,8,2,2,1111,1594,2276,1874,1021,2371,
48,8,4,2,906,643,713,1814,734,1812,
32,8,6,2,1380,743,413,957,1402,1198,
22,8,8,2,496,1384,821,814,774,,
10,8,10,2,869,897,1185,1545,1250,1878,
53,8,12,2,860,580,1677,1598,473,475,5267
55,8,14,2,1079,332,800,762,557,,1757
24,8,16,2,319,1282,1900,1387,506,940,
12,8,18,2,445,1193,2691,679,1542,1297,
26,8,20,2,1179,2335,,1120,523,1692,
15,8,22,2,761,856,864,1224,725,2010,
25,8,24,2,1147,763,384,847,,1286,
61,8,26,2,1085,191,1090,2386,270,2640,
8,8,28,2,1681,1020,692,1499,1156,3920,
31,8,30,2,1490,1356,1369,1225,902,1361,
63,8,32,2,826,246,1794,664,578,2839,
61,9,2,2,1828,1833,2907,3227,2059,1404,
48,9,4,2,1410,2177,2442,1228,1907,1417,
25,9,6,2,1589,260,3330,1445,1364,1979,
31,9,8,2,2198,767,3593,5031,1646,2631,
45,9,10,2,1232,1912,2081,1368,1621,1694,
56,9,12,2,1627,2918,2298,1689,,2995,
6,9,14,2,2781,1452,2053,1855,2797,1533,
47,9,16,2,1693,2359,2373,1722,1076,913,
36,9,18,2,2159,2212,981,5205,1409,2179,
55,9,20,2,1964,2445,1994,2170,1033,1634,
54,9,22,2,1604,1699,3756,3084,1693,2524,
51,9,24,2,4070,1674,1957,1538,,3991,
58,9,26,2,1490,1410,1857,1923,1251,1337,
7,9,28,2,2066,1685,2235,1781,,4273,
17,9,30,2,2485,1463,,4408,1604,2122,
8,9,32,2,1910,1760,1656,1509,1550,878,
49,10,2,2,2105,1912,2708,1993,3276,948,
13,10,4,2,1899,3444,1673,1871,153,3143,
11,10,6,2,1678,2513,1327,1765,1013,1558,
36,10,8,2,1353,3006,1223,945,1079,,
5,10,10,2,2428,2402,2113,1458,1644,2384,
29,10,12,2,2414,3708,1514,1447,,2560,
15,10,14,2,1283,1662,1541,1391,1810,902,
38,10,16,2,1498,1873,2602,3517,954,1166,
28,10,18,2,1568,2181,1963,1538,1457,9032,
8,10,20,2,2811,1721,2055,1348,,2786,
44,10,22,2,2590,1613,1846,1506,1502,1922,
31,10,24,2,2561,1485,1701,1156,,2292,
40,10,26,2,1714,2494,1833,1610,1537,2380,
48,10,28,2,2505,1387,1841,2592,3035,4569,
33,10,30,2,2745,2102,1361,1629,,4455,
52,10,32,2,1611,1905,1737,1317,1198,670,
43,11,2,2,2125,2639,2500,1724,1224,127,3298
38,11,4,2,2351,3168,1424,1740,1594,1422,
59,11,6,2,1912,1591,1703,1196,1239,1139,
66,11,8,2,1388,5058,1197,1012,1479,1308,
31,11,10,2,1565,1522,1171,1226,1665,1164,
50,11,12,2,2704,3156,762,1344,1134,529,
15,11,14,2,1958,1617,1857,1084,1223,983,
28,11,16,2,2300,1671,4190,1065,,2237,
65,11,18,2,1667,2636,1439,2301,2086,1825,
48,11,20,2,2062,1353,1889,1199,833,480,
46,11,22,2,1704,3293,2519,1351,995,996,
16,11,24,2,2753,1196,1173,1487,,2705,
10,11,26,2,3508,1565,2585,2959,891,2307,
20,11,28,2,2861,1849,5416,1698,1275,3470,
42,11,30,2,546,3710,2306,1673,1717,1408,
37,11,32,2,1579,6872,12323,1596,1184,1794,
25,12,2,2,1339,1135,1537,598,487,2658,
27,12,4,2,173,3677,1099,1193,621,3211,
61,12,6,2,1853,1665,1100,846,864,1389,
51,12,8,2,841,988,337,516,786,530,
59,12,10,2,951,937,1014,1339,401,1005,
38,12,12,2,1346,696,1388,1091,949,607,
48,12,14,2,172,1599,998,782,1064,377,
14,12,16,2,1822,940,1195,1194,897,1826,
20,12,18,2,1500,1980,1018,874,894,1062,
52,12,20,2,1117,1938,1397,853,634,747,
32,12,22,2,1067,1135,1252,612,261,1076,
49,12,24,2,201,1683,,1000,,571,
9,12,26,2,2539,537,944,1081,915,3631,
29,12,28,2,1470,838,2281,607,2891,508,
46,12,30,2,438,1835,2133,150,519,3032,
55,12,32,2,995,2444,601,613,461,474,
34,13,2,2,1060,3419,2871,2664,1754,4227,
5,13,4,2,2383,3270,2606,1264,1846,1536,
42,13,6,2,2095,1418,1813,2107,1861,1118,
8,13,8,2,3590,2479,1909,1958,1294,4981,
25,13,10,2,1409,2680,1180,1315,1072,1666,
41,13,12,2,2119,2512,1629,1096,1142,,
64,13,14,2,1627,2809,2427,1143,1010,1093,
38,13,16,2,2390,1986,3053,2515,1248,2494,
60,13,18,2,1992,3461,2654,1557,1088,2205,
32,13,20,2,4461,2737,3732,1663,845,3246,
24,13,22,2,,,6420,2487,1023,6115,
10,13,24,2,2325,1487,2682,1212,,5736,
40,13,26,2,1391,3501,1451,1339,3755,,
33,13,28,2,4210,4965,2115,1521,1724,3158,
48,13,30,2,4645,3628,1521,1723,1179,813,
27,13,32,2,2990,2789,2158,2325,968,671,
62,14,2,2,1269,1552,1179,1308,1353,1958,
17,14,4,2,1369,2091,2999,1694,2914,4353,
45,14,6,2,1022,951,1835,933,812,,962
24,14,8,2,1082,1496,521,854,890,1023,
35,14,10,2,939,1231,699,739,809,975,
64,14,12,2,1483,1839,1334,835,1075,1292,
38,14,14,2,872,684,1127,1281,1613,1913,
8,14,16,2,2744,1379,1819,1630,1656,1395,
40,14,18,2,974,1558,1222,1330,939,1346,
66,14,20,2,1178,2075,1452,1198,875,1900,
30,14,22,2,1239,1140,971,1101,920,977,
29,14,24,2,1604,872,1127,1213,,3713,
47,14,26,2,1123,850,1458,1794,955,657,
5,14,28,2,4236,1102,2843,1116,2180,2800,
54,14,30,2,1446,1079,2055,1224,1063,1017,
28,14,32,2,1302,1011,930,975,853,1337,
23,15,2,2,1299,5340,1937,2529,2089,2525,
45,15,4,2,454,4324,3027,1160,1057,3626,
10,15,6,2,1197,4393,2909,1837,1731,1246,
55,15,8,2,1221,2166,1350,363,1247,2388,
57,15,10,2,1732,2075,1620,571,2897,1378,
26,15,12,2,868,8290,2838,2617,896,179,
53,15,14,2,2645,1646,2344,1715,1761,1035,
18,15,16,2,2740,2657,3043,5421,1060,1286,
37,15,18,2,808,2692,1975,3462,2900,1634,
49,15,20,2,5437,1561,3720,1448,1068,1560,
54,15,22,2,2832,1543,3184,1662,1220,572,
7,15,24,2,2677,1944,2499,2341,188,4141,
36,15,26,2,3306,2142,1390,2321,1778,3005,
20,15,28,2,629,2187,5143,2290,1807,4202,
33,15,30,2,3953,1566,2409,4314,845,3931,
25,15,32,2,2696,2433,1554,1201,486,1589,
42,16,2,2,3453,2316,1617,1834,3984,1794,
12,16,4,2,1826,3417,6123,1465,2243,2533,
59,16,6,2,1955,4055,2713,1358,1685,1425,
47,16,8,2,1039,2418,856,748,986,5471,
16,16,10,2,1952,1321,3588,1052,2189,4757,
39,16,12,2,1511,2068,2690,3060,,7473,
25,16,14,2,1271,1063,2368,2331,2890,5050,
65,16,16,2,2703,2395,2395,889,4217,,
26,16,18,2,1009,2769,5225,1957,5010,2935,
34,16,20,2,2232,2625,2260,1844,1073,2514,
37,16,22,2,1655,2371,3171,1508,1637,1509,
55,16,24,2,,3133,1218,936,,,
58,16,26,2,2646,1036,2396,2380,1560,3337,
51,16,28,2,2444,1270,3181,1321,1815,5175,
62,16,30,2,2757,2334,2386,5788,5730,3152,
18,16,32,2,1921,5176,1204,2272,1550,1665,
