seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
32,19,13,1,0,1,1,0,0,1,
63,19,15,1,0,1,1,1,1,1,
10,19,17,1,0,0,1,0,0,1,
36,19,19,1,0,0,0,,1,1,
49,19,21,1,0,0,0,0,1,1,
35,19,23,1,0,0,0,0,0,1,
52,19,25,1,0,0,0,1,1,1,
58,19,27,1,0,0,0,0,0,1,
42,19,29,1,0,0,0,0,1,1,
12,19,31,1,0,0,0,0,0,1,
60,20,2,1,0,0,0,0,0,1,
5,20,4,1,0,1,1,1,0,1,
32,20,6,1,0,0,1,0,0,1,
23,20,8,1,0,0,0,0,0,1,
26,20,10,1,0,1,1,0,0,1,
22,20,12,1,0,0,1,1,0,1,
33,20,14,1,0,1,1,1,0,1,
18,20,16,1,0,1,1,0,0,0,
36,20,18,1,0,1,1,1,0,1,
38,20,20,1,0,0,1,0,0,0,
35,20,22,1,0,1,1,1,1,0,
27,20,24,1,0,1,0,0,,1,
10,20,26,1,0,0,1,0,0,1,
15,20,28,1,0,0,1,0,0,1,
42,20,30,1,0,1,1,1,0,1,
13,20,32,1,0,0,1,1,0,0,
35,1,1,2,0,1,0,0,0,0,
18,1,3,2,0,0,0,0,,1,
47,1,5,2,0,0,0,0,0,0,
13,1,7,2,0,0,1,0,1,0,
27,1,9,2,0,0,0,1,0,1,
15,1,11,2,0,0,0,0,,1,
44,1,13,2,0,1,1,0,,1,
20,1,15,2,0,0,1,0,0,1,
51,1,17,2,0,0,0,1,0,0,
7,1,19,2,0,0,0,0,0,0,
58,1,21,2,0,0,0,0,0,0,
42,1,23,2,0,0,1,0,0,0,
23,1,25,2,0,0,0,0,,1,
56,1,27,2,0,0,0,0,1,1,
45,1,29,2,0,0,0,0,0,0,
63,1,31,2,0,0,0,0,1,0,
57,2,2,2,0,0,0,0,0,0,
28,2,4,2,0,0,0,,1,1,
54,2,6,2,0,0,0,0,0,1,
15,2,8,2,0,0,0,0,,1,
39,2,10,2,0,0,1,0,0,1,
66,2,12,2,0,0,0,0,1,0,
20,2,14,2,0,0,0,0,0,1,
33,2,16,2,0,0,0,0,0,1,
63,2,18,2,0,0,0,0,0,0,
9,2,20,2,0,1,1,1,0,1,
62,2,22,2,0,0,0,1,1,0,
53,2,24,2,0,0,0,1,,1,
59,2,26,2,0,0,1,1,0,0,
65,2,28,2,0,0,1,0,1,1,
11,2,30,2,0,1,1,0,0,1,
50,2,32,2,0,0,1,0,0,1,
25,3,1,2,0,0,0,0,,1,
18,3,3,2,0,1,1,1,,1,
7,3,5,2,0,1,1,1,0,1,
61,3,7,2,0,0,0,0,0,1,
12,3,9,2,0,0,1,0,,1,
40,3,11,2,0,0,1,1,0,1,
66,3,13,2,0,0,1,0,0,1,
20,3,15,2,0,1,1,0,1,0,
14,3,17,2,0,0,0,0,0,0,
33,3,19,2,0,0,0,0,1,0,
9,3,21,2,0,1,0,0,1,1,
49,3,23,2,0,0,1,0,0,1,
55,3,25,2,0,1,0,1,0,1,
21,3,27,2,0,0,0,0,0,1,
41,3,29,2,0,0,0,0,0,0,
35,3,31,2,0,0,0,1,0,1,
15,4,1,2,0,0,0,0,0,1,
38,4,3,2,0,0,0,0,,1,
60,4,5,2,0,0,0,0,0,0,
46,4,7,2,0,0,0,0,0,1,
30,4,9,2,0,0,0,0,,1,
37,4,11,2,0,0,0,0,,1,
31,4,13,2,0,0,0,0,,1,
36,4,15,2,0,0,0,0,0,0,
28,4,17,2,0,0,0,0,0,1,
50,4,19,2,0,0,0,0,0,0,
27,4,21,2,0,0,0,0,,1,
47,4,23,2,0,0,0,0,1,0,
49,4,25,2,0,0,0,0,,1,
56,4,27,2,0,0,0,1,0,1,
61,4,29,2,0,0,0,0,0,0,
29,4,31,2,0,0,0,1,1,0,
35,5,1,2,0,1,1,1,1,,1
55,5,3,2,0,0,0,0,,1,
42,5,5,2,0,0,0,0,0,1,
9,5,7,2,0,0,1,0,0,1,
38,5,9,2,0,0,0,0,0,1,
46,5,11,2,0,0,1,1,0,1,
28,5,13,2,0,0,1,0,,1,
64,5,15,2,0,0,0,0,0,1,
52,5,17,2,0,0,0,1,0,0,
20,5,19,2,0,0,1,1,1,1,
21,5,21,2,0,0,0,0,0,1,
40,5,23,2,0,0,0,0,0,0,
49,5,25,2,0,0,0,0,0,0,
27,5,27,2,0,0,0,0,0,1,
53,5,29,2,0,,1,1,0,0,
56,5,31,2,0,0,0,1,1,0,
39,6,1,2,0,1,0,0,,1,
30,6,3,2,0,1,1,0,,0,
9,6,5,2,0,1,1,0,1,1,
13,6,7,2,0,1,0,0,0,1,
40,6,9,2,0,0,0,0,,1,
25,6,11,2,0,1,1,1,,1,
28,6,13,2,0,0,1,1,1,0,
16,6,15,2,0,1,0,1,1,1,
63,6,17,2,0,1,0,0,0,1,
27,6,19,2,0,0,1,0,1,1,
36,6,21,2,0,1,0,0,1,1,
49,6,23,2,0,0,1,0,0,0,
51,6,25,2,0,1,0,0,0,0,
57,6,27,2,0,0,1,0,1,1,
58,6,29,2,0,0,1,0,0,1,
19,6,31,2,0,1,1,0,1,1,
31,7,1,2,0,0,0,1,0,0,
7,7,3,2,0,,1,1,1,1,
32,7,5,2,0,1,0,0,0,0,
58,7,7,2,0,0,1,0,0,0,
33,7,9,2,0,1,1,0,,1,
44,7,11,2,0,0,1,0,0,1,
35,7,13,2,0,,1,1,,1,
29,7,15,2,0,0,1,0,1,0,
48,7,17,2,0,0,0,1,0,1,
5,7,19,2,0,0,0,0,1,0,
51,7,21,2,0,0,1,0,0,1,
30,7,23,2,0,0,0,0,0,0,
57,7,25,2,0,0,0,0,1,0,
50,7,27,2,0,0,0,1,0,0,
55,7,29,2,0,0,1,0,0,1,
40,7,31,2,0,1,1,0,0,1,
36,8,1,2,0,0,1,0,1,1,
68,8,3,2,0,,1,1,0,0,
58,8,5,2,0,0,0,0,0,1,
34,8,7,2,0,0,0,0,0,1,
11,8,9,2,0,0,0,0,0,1,
21,8,11,2,0,0,1,0,,1,
23,8,13,2,0,1,0,0,0,1,
52,8,15,2,0,0,0,,1,1,
56,8,17,2,0,0,0,0,0,0,
20,8,19,2,0,0,0,0,0,0,
67,8,21,2,0,0,1,0,1,1,
57,8,23,2,0,0,0,0,0,1,
60,8,25,2,0,0,1,0,0,1,
15,8,27,2,0,0,0,0,1,1,
13,8,29,2,0,1,1,0,0,1,
38,8,31,2,0,0,0,0,0,1,
48,9,1,2,0,0,1,0,,1,
12,9,3,2,0,0,1,0,,1,
17,9,5,2,0,0,1,0,0,1,
64,9,7,2,0,1,0,0,0,1,
44,9,9,2,0,0,0,0,0,1,
23,9,11,2,0,0,1,0,1,1,
32,9,13,2,0,0,1,0,,1,
10,9,15,2,0,0,1,1,0,0,
22,9,17,2,0,1,1,1,1,0,
42,9,19,2,0,0,0,1,0,1,
60,9,21,2,0,0,1,0,0,0,
16,9,23,2,0,0,0,0,1,0,
62,9,25,2,0,0,0,0,0,0,
9,9,27,2,0,0,0,0,0,1,
5,9,29,2,0,0,0,0,1,1,
25,9,31,2,0,0,0,0,1,1,
54,10,1,2,0,0,0,0,,1,
29,10,3,2,0,0,0,0,,1,
58,10,5,2,0,0,0,0,0,1,
66,10,7,2,0,0,1,1,1,0,
38,10,9,2,0,0,0,0,1,1,
50,10,11,2,0,0,1,0,0,1,
31,10,13,2,0,,1,0,,1,
56,10,15,2,0,0,0,1,0,1,1
40,10,17,2,0,1,0,1,0,1,
53,10,19,2,0,0,0,1,1,1,
43,10,21,2,0,0,0,0,0,0,
60,10,23,2,0,0,0,0,,1,
61,10,25,2,0,0,0,1,1,1,
62,10,27,2,0,1,0,0,0,1,
57,10,29,2,0,0,0,0,0,1,
18,10,31,2,0,0,0,0,0,0,
22,11,1,2,0,0,1,0,,1,
26,11,3,2,0,0,0,0,,1,
43,11,5,2,0,0,0,0,0,1,
31,11,7,2,0,1,0,0,0,1,
53,11,9,2,0,0,0,0,0,1,
61,11,11,2,0,0,1,0,0,1,
67,11,13,2,0,0,1,0,0,1,
5,11,15,2,0,0,0,0,0,0,
45,11,17,2,0,0,0,0,0,1,
9,11,19,2,0,0,,,1,1,
65,11,21,2,0,0,0,0,0,1,
66,11,23,2,0,0,0,0,0,1,
17,11,25,2,0,1,0,0,0,1,
51,11,27,2,0,0,0,0,0,1,
52,11,29,2,0,1,1,0,1,1,
37,11,31,2,0,0,0,0,0,1,
33,12,1,2,0,0,1,1,,1,
6,12,3,2,0,,1,1,1,1,
54,12,5,2,0,0,1,0,0,0,
24,12,7,2,0,,0,1,1,1,
68,12,9,2,0,0,0,0,0,1,
12,12,11,2,0,1,1,1,1,0,
60,12,13,2,0,1,1,0,0,0,
31,12,15,2,0,0,,1,0,1,
61,12,17,2,0,0,0,0,1,1,
67,12,19,2,0,1,0,,1,0,
30,12,21,2,0,1,0,0,0,0,
65,12,23,2,0,1,1,0,0,0,
19,12,25,2,0,0,1,0,,1,
69,12,27,2,0,1,1,1,0,1,
21,12,29,2,0,1,0,1,1,0,
53,12,31,2,0,1,0,1,0,0,
38,13,1,2,0,0,0,0,,1,
39,13,3,2,0,,1,0,,1,
17,13,5,2,0,0,0,0,0,0,
59,13,7,2,0,0,,1,0,0,
8,13,9,2,0,0,1,1,,1,
46,13,11,2,0,0,0,0,1,1,
44,13,13,2,0,1,0,0,0,0,
32,13,15,2,0,0,0,0,0,0,
13,13,17,2,0,0,0,0,0,1,
52,13,19,2,0,1,0,0,0,1,
23,13,21,2,0,1,0,0,0,0,
51,13,23,2,0,1,0,0,0,1,
56,13,25,2,0,0,1,0,0,0,
45,13,27,2,0,1,0,0,0,1,
62,13,29,2,0,1,0,0,0,0,
22,13,31,2,0,0,0,0,0,0,
32,14,1,2,0,0,0,1,0,0,
55,14,3,2,0,0,0,0,,1,
49,14,5,2,0,0,1,0,0,0,
12,14,7,2,0,0,0,1,0,1,
65,14,9,2,0,0,0,0,,1,
7,14,11,2,0,0,1,0,0,1,
21,14,13,2,0,0,1,0,0,1,
46,14,15,2,0,0,0,0,1,0,
37,14,17,2,0,0,0,0,1,0,
43,14,19,2,0,0,0,0,0,1,
44,14,21,2,0,0,0,0,0,0,
61,14,23,2,0,0,0,0,0,1,
35,14,25,2,0,0,0,0,0,0,
47,14,27,2,0,0,0,0,0,1,
63,14,29,2,0,0,0,0,1,1,
10,14,31,2,0,0,0,0,0,1,
59,15,2,2,0,0,1,0,1,1,
20,15,4,2,0,1,0,1,0,1,
8,15,6,2,0,1,0,1,0,,
26,15,8,2,0,1,0,1,1,1,
34,15,10,2,0,1,1,1,1,1,
41,15,12,2,0,0,0,1,1,0,
38,15,14,2,0,0,0,0,1,1,
56,15,16,2,0,0,0,1,0,1,
45,15,18,2,0,0,0,0,0,0,
15,15,20,2,0,1,0,0,,1,
33,15,22,2,0,1,0,0,1,1,
44,15,24,2,0,0,1,1,,1,
7,15,26,2,0,0,0,0,0,1,
28,15,28,2,0,0,1,0,1,1,
29,15,30,2,0,0,,1,0,1,
40,15,32,2,0,0,0,1,1,0,
50,16,1,2,0,0,0,0,,1,
10,16,3,2,0,,1,0,0,0,
12,16,5,2,0,1,0,0,0,1,
44,16,7,2,0,0,0,0,0,0,
52,16,9,2,0,0,1,1,1,0,
27,16,11,2,0,0,1,1,0,1,
57,16,13,2,0,1,1,0,,1,
22,16,15,2,0,0,1,0,0,1,
43,16,17,2,0,0,0,0,0,0,
42,16,19,2,0,0,1,,1,0,
5,16,21,2,0,1,0,0,0,1,
66,16,23,2,0,0,0,0,0,0,
40,16,25,2,0,0,0,0,0,0,
9,16,27,2,0,1,0,0,1,1,
15,16,29,2,0,0,1,1,1,1,
41,16,31,2,0,0,0,0,0,0,
33,17,2,2,0,0,0,0,1,0,
66,17,4,2,0,1,,1,1,1,
64,17,6,2,0,0,0,,1,1,
19,17,8,2,0,0,0,1,0,1,
61,17,10,2,0,0,0,,1,1,
21,17,12,2,0,1,0,0,,1,
55,17,14,2,0,0,1,1,1,,1
38,17,16,2,0,0,0,1,1,0,
68,17,18,2,0,1,1,,1,1,
24,17,20,2,0,1,1,1,0,0,
30,17,22,2,0,0,0,0,0,0,
57,17,24,2,0,0,0,0,,0,
47,17,26,2,0,0,0,1,0,1,
50,17,28,2,0,1,0,0,1,1,
31,17,30,2,0,1,0,0,0,0,
35,17,32,2,0,0,0,0,0,1,1
34,18,1,2,0,0,0,1,1,1,
7,18,3,2,0,1,1,1,1,1,
32,18,5,2,0,0,0,0,0,1,
49,18,7,2,0,1,1,0,0,1,
21,18,9,2,0,0,1,0,1,1,
42,18,11,2,0,1,1,0,0,1,
56,18,13,2,0,1,1,0,0,1,
16,18,15,2,0,0,1,1,0,1,
12,18,17,2,0,1,0,1,1,1,
20,18,19,2,0,1,0,0,0,1,
53,18,21,2,0,1,0,0,,1,
5,18,23,2,0,1,0,1,1,1,
6,18,25,2,0,0,1,0,0,1,
23,18,27,2,0,1,0,1,1,1,
58,18,29,2,0,0,1,1,1,1,
27,18,31,2,0,1,1,0,0,1,
40,19,2,2,0,0,1,0,0,1,
21,19,4,2,0,1,0,0,1,1,
15,19,6,2,0,1,0,0,0,1,
19,19,8,2,0,0,0,0,1,1,
37,19,10,2,0,1,0,0,0,1,
59,19,12,2,0,1,0,0,,1,
67,19,14,2,0,1,0,1,1,,
66,19,16,2,0,1,1,1,1,,
44,19,18,2,0,0,0,0,0,1,
28,19,20,2,0,0,0,1,1,1,
5,19,22,2,0,0,1,0,1,1,
51,19,24,2,0,0,1,0,,1,
18,19,26,2,0,1,1,1,0,1,
45,19,28,2,0,1,1,0,0,1,
39,19,30,2,0,0,0,0,0,1,
27,19,32,2,0,1,0,1,1,1,
39,20,1,2,0,0,1,0,,1,
20,20,3,2,0,0,1,0,,,
16,20,5,2,0,0,1,0,0,1,
49,20,7,2,0,1,0,0,0,1,
63,20,9,2,0,0,0,0,,1,
47,20,11,2,0,0,1,0,,1,
37,20,13,2,0,0,1,0,,1,
55,20,15,2,0,0,1,1,1,1,
31,20,17,2,0,1,1,1,0,1,
53,20,19,2,0,0,1,0,1,1,
25,20,21,2,0,1,1,1,0,1,
7,20,23,2,0,1,0,0,0,1,
19,20,25,2,0,1,1,,1,1,
56,20,27,2,0,1,0,1,1,1,
40,20,29,2,0,0,0,0,0,,1
59,20,31,2,0,0,1,0,1,1,
