seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
6,3,4,2,1,1,0,1,0,0,
62,3,6,2,0,1,1,1,1,0,
38,3,8,2,1,0,0,0,1,1,
44,3,10,2,1,1,1,1,0,0,
49,3,12,2,1,0,1,1,1,1,0
39,3,14,2,1,1,1,1,1,0,
21,3,16,2,1,1,1,1,1,0,
35,3,18,2,0,0,0,0,1,0,
47,3,20,2,0,1,1,1,1,0,
37,3,22,2,0,1,0,1,1,0,
36,3,24,2,0,0,0,0,1,0,
56,3,26,2,1,1,1,0,0,0,
8,3,28,2,1,1,1,1,1,0,
23,3,30,2,0,0,1,0,1,0,
34,3,32,2,1,0,0,0,1,0,
31,4,2,2,1,1,1,0,0,0,
16,4,4,2,0,1,0,0,0,0,
52,4,6,2,0,1,1,1,1,0,
28,4,8,2,1,1,1,0,0,0,
18,4,10,2,0,1,1,1,0,0,
51,4,12,2,1,1,1,1,1,0,
15,4,14,2,0,0,0,0,0,0,
43,4,16,2,1,0,1,0,0,0,
63,4,18,2,0,0,1,0,0,0,
23,4,20,2,0,1,1,0,0,0,
8,4,22,2,1,0,1,0,1,0,
65,4,24,2,0,0,1,1,1,0,
25,4,26,2,0,1,0,1,1,0,
49,4,28,2,0,1,1,0,1,0,
39,4,30,2,1,0,0,0,1,0,
50,4,32,2,0,1,1,1,0,0,
46,5,2,2,1,0,1,0,0,0,
35,5,4,2,0,0,1,0,1,1,0
36,5,6,2,0,1,0,1,1,1,
33,5,8,2,0,1,1,1,1,0,
25,5,10,2,1,1,1,1,0,0,
9,5,12,2,1,1,1,1,1,0,
8,5,14,2,1,1,0,1,1,0,
34,5,16,2,1,0,0,1,1,0,
62,5,18,2,0,1,0,1,0,0,
38,5,20,2,1,1,1,1,1,1,0
51,5,22,2,1,1,1,0,0,0,
23,5,24,2,0,0,0,1,0,0,
47,5,26,2,1,1,1,0,0,0,
19,5,28,2,1,1,0,1,1,0,
17,5,30,2,1,1,1,1,1,0,
57,5,32,2,1,1,1,1,0,1,0
32,6,2,2,1,1,0,0,0,0,
16,6,4,2,0,0,0,0,0,0,
45,6,6,2,1,1,0,0,0,1,0
60,6,8,2,0,0,1,0,1,0,
8,6,10,2,0,0,0,0,0,0,
53,6,12,2,0,0,0,0,1,1,0
22,6,14,2,1,0,0,1,0,0,
31,6,16,2,0,0,0,0,0,0,
48,6,18,2,0,0,0,0,1,0,
38,6,20,2,1,0,0,0,0,0,
67,6,22,2,1,1,1,0,0,0,
25,6,24,2,0,0,0,1,1,0,
47,6,26,2,0,1,1,0,0,0,
30,6,28,2,0,1,1,0,0,0,
61,6,30,2,0,0,0,0,0,0,
28,6,32,2,0,1,1,0,1,0,
12,7,2,2,1,1,1,1,1,0,
21,7,4,2,1,1,1,0,1,1,0
46,7,6,2,0,0,0,0,0,1,0
32,7,8,2,0,1,1,1,0,1,
38,7,10,2,0,0,0,0,0,0,
19,7,12,2,1,1,1,1,1,1,0
42,7,14,2,1,1,0,1,1,0,0
67,7,16,2,0,1,1,0,1,0,
63,7,18,2,1,0,0,0,0,0,
64,7,20,2,0,0,0,0,1,0,
17,7,22,2,1,1,1,1,1,1,
62,7,24,2,0,1,0,0,1,0,
27,7,26,2,0,1,1,1,1,0,
20,7,28,2,1,1,1,0,1,1,
26,7,30,2,1,1,1,1,1,0,
53,7,32,2,1,1,1,1,0,1,0
19,8,2,2,1,1,0,0,0,0,
48,8,4,2,0,1,1,1,0,0,
32,8,6,2,0,0,1,1,1,0,
22,8,8,2,1,0,1,0,1,0,
10,8,10,2,1,1,1,0,0,0,
53,8,12,2,1,1,1,0,1,0,0
55,8,14,2,1,1,0,0,1,0,0
24,8,16,2,1,1,1,0,0,0,
12,8,18,2,1,1,0,0,0,0,
26,8,20,2,0,0,1,1,1,0,
15,8,22,2,1,1,1,0,1,0,
25,8,24,2,0,0,1,0,0,0,
61,8,26,2,1,1,1,0,0,0,
8,8,28,2,1,0,1,0,0,0,
31,8,30,2,1,1,0,0,0,0,
63,8,32,2,1,1,0,0,0,0,
61,9,2,2,1,1,0,0,0,0,
48,9,4,2,0,0,0,0,0,0,
25,9,6,2,0,1,0,0,1,0,
31,9,8,2,1,1,1,0,1,0,
45,9,10,2,1,0,0,0,0,0,
56,9,12,2,1,0,0,0,1,0,
6,9,14,2,0,0,0,1,0,0,
47,9,16,2,0,0,0,0,0,0,
36,9,18,2,1,1,1,0,0,0,
55,9,20,2,0,0,0,0,0,0,
54,9,22,2,1,0,1,0,1,0,
51,9,24,2,1,0,0,0,1,0,
58,9,26,2,0,0,0,0,0,0,
7,9,28,2,0,0,0,0,1,0,
17,9,30,2,1,0,1,0,0,0,
8,9,32,2,0,0,0,1,0,0,
49,10,2,2,0,0,0,0,0,0,
13,10,4,2,0,0,0,0,1,0,
11,10,6,2,0,0,0,0,0,1,
36,10,8,2,0,0,1,0,0,1,
5,10,10,2,1,0,1,0,1,0,
29,10,12,2,1,1,0,0,1,0,
15,10,14,2,0,0,0,1,0,0,
38,10,16,2,0,0,1,0,0,0,
28,10,18,2,1,1,1,0,0,0,
8,10,20,2,0,1,0,0,1,0,
44,10,22,2,0,0,0,0,1,0,
31,10,24,2,0,0,0,0,0,0,
40,10,26,2,1,0,1,0,0,0,
48,10,28,2,0,0,0,0,0,0,
33,10,30,2,0,0,0,1,0,0,
52,10,32,2,0,1,0,0,0,0,
43,11,2,2,0,0,0,1,1,1,0
38,11,4,2,0,0,0,0,0,0,
59,11,6,2,0,0,0,0,0,0,
66,11,8,2,1,0,0,0,0,0,
31,11,10,2,0,0,0,0,0,0,
