seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
42,16,26,1,1033,234,1892,1208,996,1111,
13,16,28,1,3184,1390,1578,1802,1938,2436,
61,16,30,1,1824,1118,1620,1823,1320,1264,
53,16,32,1,1621,705,1559,1153,1053,922,
32,17,2,1,2117,2092,1581,1977,6789,2439,
66,17,4,1,2369,1769,1850,1516,1301,1120,
5,17,6,1,2177,2132,1676,1238,1733,959,
30,17,8,1,736,1019,1416,1226,1236,1523,
49,17,10,1,1952,1008,1686,1632,1426,512,
12,17,12,1,2293,3603,3139,2622,1640,492,
64,17,14,1,745,869,1137,663,554,459,
41,17,16,1,1102,1158,1305,676,603,543,
52,17,18,1,1881,1441,1363,1139,967,735,
26,17,20,1,5758,2683,2383,2122,1139,823,
55,17,22,1,1213,986,760,732,606,549,
40,17,24,1,4967,1152,713,736,704,738,
34,17,26,1,1788,4399,2726,1621,825,470,
29,17,28,1,2320,2843,2209,752,1067,2341,
62,17,30,1,2001,2614,1205,885,732,415,
46,17,32,1,2658,1998,2923,1290,783,518,
11,1,2,2,3271,2372,2580,2426,2216,2850,
13,1,4,2,4809,3318,1382,1806,2598,1332,
9,1,6,2,1969,2875,1598,1883,957,1565,
17,1,8,2,1754,1726,1609,1411,3570,2879,
47,1,10,2,2792,1335,2210,2074,2058,1372,
56,1,12,2,1187,2100,2253,1313,2631,1007,
16,1,14,2,4405,1738,1765,1282,2456,1262,
7,1,16,2,2780,2789,3275,1438,1300,1433,
62,1,18,2,1046,2433,1686,2085,2225,2943,
40,1,20,2,2867,2189,3373,1431,969,1824,
26,1,22,2,2689,1561,1551,1212,1784,1179,
20,1,24,2,2551,1277,1172,1888,871,1701,
8,1,26,2,3498,1727,2052,1314,1636,1682,
15,1,28,2,5199,2005,2176,2959,1895,2610,
29,1,30,2,3001,1965,1643,1739,2109,2322,
63,1,32,2,1096,1018,1217,922,886,653,
30,2,1,2,2481,1204,763,653,682,810,
41,2,3,2,2712,1273,1069,634,744,1032,
20,2,5,2,769,1195,1288,863,693,686,
39,2,7,2,3162,1630,1797,1301,777,746,
48,2,9,2,1634,1739,1259,612,523,688,
34,2,11,2,676,1425,734,539,437,603,
66,2,13,2,886,1093,1111,770,853,508,
56,2,15,2,769,645,700,232,1205,1338,
6,2,17,2,1039,2568,1095,1092,529,1930,
52,2,19,2,1252,1229,788,686,749,2044,
62,2,21,2,1758,783,580,529,1524,1257,
54,2,23,2,1049,1184,812,754,693,965,
67,2,25,2,2096,1001,1309,1213,823,1274,
23,2,27,2,1506,1474,1190,518,612,1260,
37,2,29,2,2582,2889,2144,1033,978,1052,
26,2,31,2,1139,698,692,962,626,861,
7,3,2,2,7925,4032,3298,4070,2350,1254,
14,3,4,2,4159,7847,1640,2687,2123,1180,
9,3,6,2,3568,3448,2468,1659,1730,1308,
58,3,8,2,954,2152,935,1110,550,2461,
40,3,10,2,1690,1678,1822,1764,1785,2027,
67,3,12,2,1482,2005,1288,2621,1648,1325,
64,3,14,2,2377,1821,1280,1692,1231,3406,
16,3,16,2,1255,2473,2974,2066,1664,509,
19,3,18,2,3406,3296,1795,1331,871,1622,
47,3,20,2,3342,3858,1892,3577,693,1464,
22,3,22,2,563,3294,3410,2150,1241,1029,
6,3,24,2,4816,4652,4423,1869,1547,3094,
33,3,26,2,3501,737,1625,2264,762,840,
42,3,28,2,1278,2344,1656,5296,2568,2881,
11,3,30,2,2890,2012,3937,3605,3124,1774,
24,3,32,2,4277,2911,3256,4385,2616,1182,
60,4,1,2,4466,1725,1020,1509,1615,1543,
23,4,3,2,5724,1433,2824,1488,1469,1663,
54,4,5,2,4202,1131,1493,1015,994,2186,
24,4,7,2,6782,1677,2113,1726,576,2286,
53,4,9,2,8573,698,2852,1061,1646,1420,
57,4,11,2,5378,1394,1026,596,1811,,
9,4,13,2,9261,3728,3772,2389,1931,1037,
39,4,15,2,5327,1658,2093,1423,3506,1472,
12,4,17,2,1763,2671,3736,1920,1259,2915,
36,4,19,2,4586,1997,2032,1716,482,3385,
32,4,21,2,4013,1358,810,2080,2136,1750,
45,4,23,2,6506,1444,946,1462,262,963,
22,4,25,2,6054,1317,272,1451,1844,1455,
15,4,27,2,4362,1927,3514,2557,2591,3469,
59,4,29,2,4115,2946,1889,1298,262,613,
48,4,31,2,6384,3544,1112,417,1275,776,
5,5,2,2,5707,487,1944,1453,1601,941,
62,5,4,2,2497,1071,967,1188,603,1550,
17,5,6,2,3423,1234,1046,704,654,1060,
55,5,8,2,1801,353,861,808,951,772,
24,5,10,2,2425,870,605,1484,1207,974,
7,5,12,2,4844,1089,1279,1597,1035,476,
12,5,14,2,4244,1067,1569,816,819,745,
47,5,16,2,5167,1457,1533,491,1435,1388,
29,5,18,2,2760,889,1088,1085,1405,1121,
13,5,20,2,3762,1229,1555,688,590,466,
53,5,22,2,2288,1489,1776,746,338,1261,
61,5,24,2,1515,811,345,446,683,1417,
46,5,26,2,3049,407,869,885,1081,1209,
37,5,28,2,4623,1071,936,796,1457,1253,
59,5,30,2,2836,1044,876,922,1072,1503,
68,5,32,2,2725,899,880,1917,836,1332,584
16,6,1,2,3410,7194,2145,4341,2770,2318,
11,6,3,2,3360,3439,1942,3752,2653,4560,
35,6,5,2,4403,2635,4059,2860,2110,1358,
64,6,7,2,3677,2331,5456,2455,3209,2413,
61,6,9,2,3014,2479,1676,1274,1802,1817,
27,6,11,2,3657,2816,3417,2521,1858,2147,
15,6,13,2,3993,2825,6716,6235,2650,2612,
48,6,15,2,3832,4521,2493,3094,1689,2027,
58,6,17,2,2845,5903,3218,2541,1870,1850,
51,6,19,2,3449,3011,4289,1989,2233,2517,
22,6,21,2,5576,4963,2572,3428,2204,1485,
53,6,23,2,2279,3435,3908,3083,1729,3224,
5,6,25,2,5470,3694,4096,3728,2827,3154,
62,6,27,2,3264,2553,4608,2286,2150,2469,
49,6,29,2,9062,4770,3649,2906,3071,1845,
18,6,31,2,4114,2899,5289,5023,2030,2028,
54,7,2,2,3096,1912,1606,1873,1541,752,
35,7,4,2,1526,2385,1138,1072,1594,1467,
45,7,6,2,2149,3634,1610,1137,973,1393,161
13,7,8,2,1292,2147,1396,1127,768,2649,
63,7,10,2,1072,1723,1216,710,1002,1099,
9,7,12,2,1989,4750,1507,2562,1644,1086,331
52,7,14,2,1463,2047,2945,1142,1347,665,
20,7,16,2,1530,2605,875,3111,1037,932,
43,7,18,2,1591,2628,1099,1415,1212,1346,
16,7,20,2,1800,1874,2329,1020,691,1173,
57,7,22,2,1841,1230,1168,1272,1812,1013,
55,7,24,2,1749,2938,2119,1885,1378,2500,
38,7,26,2,1698,1491,1162,1240,896,1290,
26,7,28,2,3343,1769,1810,1524,1566,3033,
8,7,30,2,4387,4276,3183,2206,1573,2473,
50,7,32,2,1662,1068,1875,697,1442,467,
45,8,1,2,8735,1092,1960,759,1531,2042,
48,8,3,2,4367,440,1170,490,1047,2779,
40,8,5,2,5870,3828,589,2399,826,2935,
20,8,7,2,2569,1039,1003,148,937,1413,
11,8,9,2,2519,3780,1863,1581,756,2100,
62,8,11,2,2232,970,1698,957,503,1592,
18,8,13,2,4167,2897,1964,848,497,1196,345
5,8,15,2,1809,1632,2034,1760,1974,992,
28,8,17,2,6298,3028,3554,2042,1546,4730,
56,8,19,2,2743,277,771,714,91,4007,
57,8,21,2,2858,1212,1027,723,1694,3207,
58,8,23,2,10463,1739,6396,1292,1590,4461,
34,8,25,2,2992,945,1774,1219,557,2180,
6,8,27,2,1522,713,1322,695,586,1421,
