seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
49,19,21,1,1794,2555,1760,2574,2143,1155,
35,19,23,1,1568,1241,933,1249,1346,1517,
52,19,25,1,6070,1967,1720,3210,2256,365,
58,19,27,1,3665,1162,1035,2758,1842,1068,
42,19,29,1,7264,1981,1667,1933,2852,98,
12,19,31,1,1729,1740,2088,1100,1444,1237,
60,20,2,1,1396,3227,1784,1677,1605,1048,
5,20,4,1,2357,2367,1734,1510,1523,2324,
32,20,6,1,2148,3483,1920,1569,1400,1216,
23,20,8,1,1559,1832,1503,832,1731,2696,
26,20,10,1,2199,3687,3625,1266,876,1223,
22,20,12,1,2329,6182,4275,3364,855,1371,
33,20,14,1,1287,4649,3687,2450,1193,870,
18,20,16,1,1774,2082,1861,782,827,997,
36,20,18,1,4501,7712,10584,4202,1338,1481,
38,20,20,1,1703,3824,2316,863,900,1250,
35,20,22,1,1106,2519,971,1195,1663,1923,
27,20,24,1,1665,4682,781,1467,928,1687,
10,20,26,1,2893,2471,2270,1331,1993,1705,
15,20,28,1,4958,2807,3703,1539,1036,2554,
42,20,30,1,967,3418,3070,2103,1030,3367,
13,20,32,1,2239,4120,3796,923,889,1297,
35,1,1,2,3424,3321,646,921,1045,838,
18,1,3,2,1657,1775,1950,2312,1214,2067,
47,1,5,2,1303,994,1000,884,910,765,
13,1,7,2,1851,711,1995,1423,1010,1150,
27,1,9,2,1341,1806,2687,1451,2101,1248,
15,1,11,2,2513,1597,1555,668,564,1055,
44,1,13,2,2459,1851,3068,3409,3306,572,
20,1,15,2,1754,2115,1112,1056,1476,1187,
51,1,17,2,2464,1981,2156,1613,861,841,
7,1,19,2,2910,2245,2904,1002,1395,1717,
58,1,21,2,2368,1073,848,729,1038,592,
42,1,23,2,1871,1684,1734,902,837,1047,
23,1,25,2,2102,2244,1881,4496,2830,2065,
56,1,27,2,1494,854,857,1242,1013,744,
45,1,29,2,2113,1327,1111,1116,1208,1045,
63,1,31,2,2099,3007,4145,3684,1298,951,
57,2,2,2,2538,1358,2241,1434,1204,3282,
28,2,4,2,2464,2777,1392,1258,1694,1340,
54,2,6,2,1657,1734,1308,1536,865,1219,
15,2,8,2,1734,2347,1027,1592,2050,2329,
39,2,10,2,2107,2128,2357,1412,1263,1338,
66,2,12,2,1369,2202,1480,1886,1820,739,
20,2,14,2,1559,1602,2112,1481,1080,1263,
33,2,16,2,2211,1981,2156,798,750,775,
63,2,18,2,3815,2468,2079,972,1104,1805,
9,2,20,2,2359,1458,1242,1860,2302,3901,
62,2,22,2,2358,668,3067,3026,1717,701,
53,2,24,2,3613,2489,1940,1321,982,1647,
59,2,26,2,2650,1026,3307,1201,986,1124,
65,2,28,2,2475,3158,2003,1771,1461,2107,
11,2,30,2,5609,1636,1405,1884,1593,4447,
50,2,32,2,3614,3250,2356,1559,1525,800,
25,3,1,2,11873,4548,2015,4260,2300,3153,
18,3,3,2,7992,5862,7802,3642,2011,3116,
7,3,5,2,5546,6072,2378,5677,2580,1895,
61,3,7,2,3727,4451,4210,6351,3407,2614,
12,3,9,2,4019,4794,3126,2136,2393,1900,
40,3,11,2,3709,7460,5390,5084,1786,1326,
66,3,13,2,5089,6136,3908,3507,4479,2567,
20,3,15,2,9273,3147,2507,2661,4380,1963,
14,3,17,2,3392,4244,3753,2966,2449,4552,
33,3,19,2,4252,5126,6250,2751,2692,2834,
9,3,21,2,5714,4168,4418,4015,1738,2674,
49,3,23,2,4183,6122,4823,2404,2698,2717,
55,3,25,2,2998,6059,3348,5813,1848,2002,
21,3,27,2,3137,2829,5293,2939,2683,3304,
41,3,29,2,3147,3723,3792,2739,2334,3202,
35,3,31,2,2704,3496,3290,4984,2312,2121,
15,4,1,2,1932,2367,1641,1886,1172,649,
38,4,3,2,1173,781,1595,1444,1288,2806,
60,4,5,2,1466,842,1161,673,701,659,
46,4,7,2,1506,1928,1718,822,1159,1005,
30,4,9,2,1575,1872,1717,1587,1986,1578,
37,4,11,2,860,694,1357,1072,2793,1201,
31,4,13,2,2197,2001,883,816,1418,666,
36,4,15,2,847,677,653,697,761,1325,
28,4,17,2,1115,1047,971,1581,3010,3178,
50,4,19,2,1390,920,925,749,949,1676,
27,4,21,2,1986,1072,1705,3117,1658,886,
47,4,23,2,2371,2548,1551,1444,651,856,
49,4,25,2,2861,1005,982,2665,1189,1467,
56,4,27,2,1346,1291,1729,874,864,901,
61,4,29,2,2977,914,1239,1039,2417,2678,
29,4,31,2,1457,1892,1001,1878,1049,961,
35,5,1,2,4256,2523,872,2146,1053,530,161
55,5,3,2,1477,1845,1321,1806,781,1836,
42,5,5,2,1394,2002,1281,748,938,681,
9,5,7,2,2339,2387,2647,1659,1915,2254,
38,5,9,2,1252,1292,1224,1569,1155,1282,
46,5,11,2,2199,2019,864,1450,931,997,
28,5,13,2,2545,2154,1691,1642,1214,961,
64,5,15,2,1426,1672,1326,901,1206,1523,
52,5,17,2,2779,2501,2301,1587,952,1556,
20,5,19,2,2606,2219,2786,1006,743,1227,
21,5,21,2,3146,1759,707,1388,1104,1176,
40,5,23,2,1417,1808,1173,1023,962,1066,
49,5,25,2,1390,1564,984,1166,764,1353,
27,5,27,2,1558,1351,1738,921,930,1455,
53,5,29,2,2654,1505,1235,1919,1489,766,
56,5,31,2,2184,1985,2237,2088,1149,1006,
39,6,1,2,3862,2449,1446,1352,2096,1099,
30,6,3,2,1625,3742,3753,2697,1782,2012,
9,6,5,2,7564,4556,2134,1733,2254,1949,
13,6,7,2,2990,1702,1946,1797,1695,838,
40,6,9,2,2781,2678,2173,1820,1493,1889,
25,6,11,2,1992,4098,1879,2072,1641,2837,
28,6,13,2,1377,1578,4354,1984,1602,2522,213
16,6,15,2,1302,2480,1591,2264,2057,2196,
63,6,17,2,6861,2384,2482,2616,1894,2106,
27,6,19,2,1128,4150,7562,2991,5485,5535,
36,6,21,2,1397,2864,1842,1415,1312,4359,
49,6,23,2,2872,1902,2630,880,1748,1587,
51,6,25,2,3109,2349,3243,2861,1779,1473,
57,6,27,2,3365,2700,3746,2108,2224,2348,
58,6,29,2,4052,2130,1969,1659,1694,2091,
19,6,31,2,1406,4005,4317,3383,2046,2010,
31,7,1,2,3398,2214,3025,1716,702,600,
7,7,3,2,4378,1657,2699,2341,1493,1416,
32,7,5,2,1728,627,1504,997,703,918,
58,7,7,2,5168,4310,1274,1197,233,1848,
33,7,9,2,2610,2850,2071,1823,2408,1134,
44,7,11,2,3536,1910,1644,500,870,777,
35,7,13,2,1550,1476,3661,1518,1641,652,
29,7,15,2,1654,1957,2541,983,846,945,
48,7,17,2,2024,1587,2112,1284,911,1662,
5,7,19,2,2715,1481,3191,2891,1741,1359,
51,7,21,2,895,1058,1895,1166,743,3370,
30,7,23,2,1631,1324,2141,1410,1208,1064,
57,7,25,2,1625,1843,1207,2092,1350,964,
50,7,27,2,1263,539,2154,2353,342,2426,
55,7,29,2,2598,577,2966,1040,344,2182,
40,7,31,2,4760,7636,1975,1674,876,1216,
36,8,1,2,3488,1692,2937,1731,1161,1062,
68,8,3,2,1828,2133,2101,1475,660,1402,
58,8,5,2,4028,2680,2356,872,480,868,
34,8,7,2,2348,1301,1779,756,1109,406,
11,8,9,2,1758,1410,1835,782,722,1080,
