seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
26,14,29,1,3089,1979,2130,1340,1290,823,
27,14,31,1,1664,2663,1734,1259,1113,1469,
63,15,1,1,3215,4715,3862,3292,2852,921,
41,15,3,1,2676,1703,1905,1808,676,1699,
39,15,5,1,2251,2240,1874,1582,1477,987,
5,15,7,1,3783,3043,2920,3582,1449,1048,
59,15,9,1,2334,1682,1530,1614,1636,1518,318
65,15,11,1,2265,1656,2849,1494,751,1502,
30,15,13,1,2334,3631,1521,3092,3153,1504,
43,15,15,1,890,1605,1560,1868,1199,2174,
8,15,17,1,2361,3272,3367,2279,1091,1453,
27,15,19,1,1023,2350,2979,2405,3637,1045,
17,15,21,1,2535,2447,2266,2217,1174,898,
22,15,23,1,2037,2655,2294,2122,1872,1601,
12,15,25,1,3437,3382,2974,2824,911,1459,
9,15,27,1,3279,3147,1899,2614,1433,1682,
19,15,29,1,3707,2980,1731,2263,1783,1314,282
62,15,31,1,1865,3216,2461,2608,1384,617,
6,16,1,1,6254,5286,2203,2997,1094,2385,
63,16,3,1,2069,1748,1191,4683,2336,3261,
48,16,5,1,3594,2302,1629,2965,1513,1241,
22,16,7,1,1989,2188,1465,3322,1788,1880,
35,16,9,1,2270,2304,4305,1810,2111,2248,
14,16,11,1,2129,2460,1579,1244,3042,1241,
15,16,13,1,2311,3063,1887,2468,2339,2067,
53,16,15,1,1219,1552,3942,2876,2988,1987,
27,16,17,1,1971,2756,2137,997,3823,3208,
24,16,19,1,2076,2487,2897,2574,2381,1750,
33,16,21,1,2644,2801,2065,1815,3191,2509,
31,16,23,1,3142,3426,3519,1821,1245,2983,
20,16,25,1,1954,2314,2642,2180,1536,1562,
32,16,27,1,3275,1711,1487,1276,2056,2817,
21,16,29,1,4226,2167,2193,2581,1960,2329,
66,16,31,1,1610,2954,3197,1486,1158,2859,
28,1,2,2,1968,2481,1930,1796,1469,978,
30,1,4,2,2553,5073,3597,1538,1170,1369,
9,1,6,2,6157,4568,3364,1339,1048,1093,
64,1,8,2,1436,2497,1328,1255,1333,1567,
12,1,10,2,1462,1677,1678,1087,811,820,
45,1,12,2,1924,5425,2891,2565,1436,723,
57,1,14,2,4235,3068,2550,2230,2406,1443,
50,1,16,2,1358,5265,3008,1886,1303,793,
58,1,18,2,1750,3971,4138,2244,1479,731,
21,1,20,2,3551,6071,4561,1751,1070,1523,
7,1,22,2,2949,3266,2012,1384,1063,1306,
5,1,24,2,5731,5251,5291,3516,1514,2448,
59,1,26,2,2510,2506,2898,1420,1409,625,
68,1,28,2,611,6051,7527,2240,1600,2350,
49,1,30,2,2234,3711,2913,1673,1324,1046,
63,1,32,2,1034,3087,2186,1256,1145,952,
39,2,2,2,1722,1037,2140,1221,1004,551,
25,2,4,2,1003,1163,797,989,714,434,
54,2,6,2,1460,898,1334,734,805,680,
34,2,8,2,897,874,662,855,1363,1129,
5,2,10,2,595,1747,826,1214,652,748,86
65,2,12,2,745,1331,825,516,961,240,
44,2,14,2,1247,576,1620,797,2080,668,
15,2,16,2,306,1538,2961,936,711,611,
27,2,18,2,911,1099,1106,435,680,772,
22,2,20,2,1173,1034,1503,1286,634,653,
49,2,22,2,895,1026,873,732,705,479,
52,2,24,2,944,1365,995,1123,249,542,
16,2,26,2,528,763,1579,664,699,983,
50,2,28,2,866,691,1069,932,977,1132,
11,2,30,2,174,2682,1704,1468,758,1291,
41,2,32,2,1285,1302,981,893,698,646,
12,3,2,2,6763,4080,2462,3240,2678,1674,
6,3,4,2,6411,4190,3390,2027,1858,2514,
62,3,6,2,3895,2547,4004,3452,1344,926,
38,3,8,2,2236,2338,1357,1096,2963,3397,
44,3,10,2,2218,3411,2321,2890,2165,1150,
49,3,12,2,3503,5927,2380,2305,1292,1840,321
39,3,14,2,3160,3463,3610,2963,3597,1577,
21,3,16,2,4929,5308,4389,2173,1214,672,
35,3,18,2,2225,4829,1770,2063,1744,1612,
47,3,20,2,5764,3747,3340,3186,1908,1687,
37,3,22,2,3640,2819,2016,2111,2505,1491,
36,3,24,2,2693,2372,1765,1933,913,1613,
56,3,26,2,6909,2519,4347,1135,1946,1432,
8,3,28,2,7118,5029,5244,4343,3348,2760,
23,3,30,2,4287,2874,2039,1995,1722,2189,
34,3,32,2,1794,3414,2813,2924,1319,1281,
31,4,2,2,2186,1753,2985,1712,1345,830,
16,4,4,2,1978,1984,1735,1688,1550,1270,
52,4,6,2,1412,879,2117,1450,1789,1230,
28,4,8,2,1344,1489,1374,1453,1307,1756,
18,4,10,2,1967,1538,1216,1970,2227,1774,
51,4,12,2,1226,2953,1182,1347,1726,1025,
15,4,14,2,1660,1279,1975,1180,1521,957,
43,4,16,2,1166,3621,3149,1607,1318,995,
63,4,18,2,992,3159,1637,2390,1082,1416,
23,4,20,2,2054,1367,2494,2259,973,1140,
8,4,22,2,2934,2523,1705,2314,1696,2267,
65,4,24,2,1972,1243,1071,1047,1464,1437,
25,4,26,2,1315,2210,1400,1128,1418,1411,
49,4,28,2,2215,1333,2575,2345,2182,2318,
39,4,30,2,1772,1944,1644,1831,1670,2212,
50,4,32,2,625,2092,2408,1735,1378,842,
46,5,2,2,1719,2873,4092,2116,612,487,
35,5,4,2,548,1475,2388,1438,2192,2123,326
36,5,6,2,450,2366,2774,1867,3309,513,
33,5,8,2,,2536,3042,1849,2614,2811,
25,5,10,2,2339,3466,4266,1936,660,1367,
9,5,12,2,2868,4762,3178,2836,1455,2471,
8,5,14,2,6378,4955,1919,2584,3860,1304,
34,5,16,2,937,4211,2006,2726,1769,1222,
62,5,18,2,449,2982,2636,1045,1200,818,
38,5,20,2,477,2585,6361,7325,3464,2650,441
51,5,22,2,3138,1122,1480,1527,1772,2372,
23,5,24,2,2407,739,1749,1287,1083,297,
47,5,26,2,2191,1640,1668,978,980,753,
19,5,28,2,4695,2673,2273,2438,2142,353,
17,5,30,2,4007,2849,2558,948,4548,2673,
57,5,32,2,1314,5505,2073,2648,485,2203,997
32,6,2,2,2823,3873,2313,1866,2525,1624,
16,6,4,2,2568,2836,2845,1500,1866,2714,
45,6,6,2,2025,2256,1973,1398,1126,2276,131
60,6,8,2,1398,2066,2022,1507,2134,4051,
8,6,10,2,2340,3260,2017,1854,2890,2226,
53,6,12,2,1449,2100,2213,1459,1155,2009,129
22,6,14,2,2216,1495,2048,969,1980,2503,
31,6,16,2,2957,2911,2189,1281,1240,1397,
48,6,18,2,3685,3377,1733,1454,1385,2721,
38,6,20,2,4222,1705,2025,2255,984,2557,
67,6,22,2,2305,1688,1733,1282,1865,1684,
25,6,24,2,3594,3856,3088,3061,2270,4383,
47,6,26,2,2961,3121,2309,2997,2587,1706,
30,6,28,2,5244,3794,4179,1875,2384,2567,
61,6,30,2,3977,2302,2095,1693,1641,1595,
28,6,32,2,2143,3658,2568,2449,2161,2859,
12,7,2,2,7084,3237,2051,2355,2807,1472,
21,7,4,2,4395,4052,2761,1953,1586,3654,98
46,7,6,2,950,2054,2025,2788,2231,3050,224
32,7,8,2,1312,1393,1598,2644,1273,4941,
38,7,10,2,1795,118,1488,2539,1781,3022,
19,7,12,2,1361,4046,4270,2500,1251,1646,175
42,7,14,2,555,2974,1616,3462,2676,1932,
67,7,16,2,2568,3049,3363,2001,3469,1871,
63,7,18,2,2861,2428,1980,1582,1244,1597,
64,7,20,2,5720,2054,2004,1406,1004,1219,
17,7,22,2,3431,1733,3961,3235,1704,2029,
62,7,24,2,3183,2050,1792,1274,1039,1672,
27,7,26,2,2744,1079,3621,1155,4233,2151,
20,7,28,2,2987,4193,1918,1724,2079,6074,
26,7,30,2,10163,2299,4219,4569,1573,2715,
53,7,32,2,1543,2950,5715,5440,2721,2693,639
19,8,2,2,1584,2128,2571,1874,1021,1069,
48,8,4,2,906,1192,1452,657,846,1569,
32,8,6,2,1380,743,915,782,1225,1048,
22,8,8,2,816,1064,1144,814,1516,1331,
10,8,10,2,1442,1892,1100,757,1250,1183,
53,8,12,2,1735,1706,2192,2872,976,879,257
55,8,14,2,1515,462,670,762,669,893,316
24,8,16,2,879,1294,1188,1218,506,940,
12,8,18,2,1010,1775,1544,679,1542,1297,
26,8,20,2,2127,1387,165,1099,824,1247,
15,8,22,2,1124,1416,1013,1224,995,668,
25,8,24,2,1147,763,533,698,443,843,
61,8,26,2,1606,926,1458,2153,270,1249,
8,8,28,2,2832,1193,1631,1419,1293,1600,
31,8,30,2,1703,1540,1369,1225,902,964,
63,8,32,2,1581,890,2451,909,578,538,
61,9,2,2,2859,2013,3363,1560,2059,1404,
