seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
19,17,30,1,2503,1767,1801,1537,1158,1343,
16,17,32,1,1552,1566,1960,1127,2417,551,
22,17,1,2,2483,2860,1278,1401,1032,1311,
23,17,3,2,5261,2102,1194,1631,907,1441,
37,17,5,2,5368,3040,2150,2202,2100,1632,
55,17,7,2,2617,1451,1516,2212,1045,1152,
43,17,9,2,2184,2899,2906,1948,1177,1796,
5,17,11,2,3689,2833,1732,1742,818,428,
50,17,13,2,4085,2780,3044,2928,2585,2132,
39,17,15,2,1715,1174,1435,1255,2068,1836,
41,17,17,2,2710,2040,2262,2931,1701,1685,
54,17,19,2,3767,3339,4107,2614,3415,1589,
34,17,21,2,1945,888,812,612,522,1366,
60,17,23,2,1512,808,1838,1062,1177,1703,
12,17,25,2,2670,2142,1871,2381,1073,1540,
32,17,27,2,3005,2137,3046,1016,1265,1574,
6,17,29,2,3208,1950,1690,1230,2075,1266,
15,17,31,2,1899,1534,2493,1954,1599,1475,
48,18,2,1,5244,3477,1406,882,623,916,
66,18,4,1,2792,3313,2862,716,880,1094,
22,18,6,1,2045,1105,3349,1714,906,1112,
15,18,8,1,2120,1490,1018,532,1129,1785,
26,18,10,1,1122,2355,2018,936,1026,947,
41,18,12,1,2928,1141,1107,1025,1135,1621,
5,18,14,1,2341,1166,817,889,926,1669,
59,18,16,1,1418,1425,1504,516,272,442,
25,18,18,1,1716,2899,1947,1028,602,924,
52,18,20,1,1999,1354,1901,701,666,974,
36,18,22,1,1206,1667,897,1028,821,746,
37,18,24,1,1717,719,629,692,848,1036,
12,18,26,1,2635,3144,1863,1648,709,640,
57,18,28,1,4169,2357,3833,3189,2441,3272,
17,18,30,1,4515,1035,1352,670,898,919,
51,18,32,1,1468,1031,788,804,403,477,
13,18,1,2,5579,2344,1990,1900,2666,1243,
33,18,3,2,1773,766,876,2047,976,974,
60,18,5,2,1535,1649,1488,1017,795,706,
55,18,7,2,2747,2236,1165,720,882,706,
30,18,9,2,998,3076,1807,804,764,620,
63,18,11,2,2320,1727,747,531,1058,858,
24,18,13,2,2146,4179,1895,891,2329,1019,
50,18,15,2,1603,2946,1172,424,896,615,
21,18,17,2,2179,2646,1351,1817,1953,1400,
10,18,19,2,2596,3015,2931,477,1316,1131,
45,18,21,2,1333,583,470,766,1275,722,
32,18,23,2,2122,2012,3489,2270,864,1154,
54,18,25,2,3241,2496,2885,1519,637,1076,
18,18,27,2,2731,1759,1856,1881,2583,888,
42,18,29,2,1674,1539,1573,1095,573,844,
35,18,31,2,3742,3322,2209,1315,1321,1423,
23,19,1,1,2657,3182,1630,1388,1525,1276,
36,19,3,1,1583,2043,1672,1157,1025,1275,
6,19,5,1,3327,1698,1581,1066,775,1109,
32,19,7,1,2579,3242,2307,2947,1853,1811,
53,19,9,1,2232,2227,1177,2312,940,1509,
5,19,11,1,2026,3379,4152,1348,1091,2169,
20,19,13,1,2616,5682,4306,1999,1592,909,
57,19,15,1,2017,933,999,1244,673,1166,
43,19,17,1,2547,4695,3858,1471,1735,1830,
60,19,19,1,2272,4186,3878,1170,1300,1934,
44,19,21,1,1057,1878,1726,2342,5942,1335,
22,19,23,1,1278,1211,2860,1092,1669,1156,
64,19,25,1,2296,2003,1193,1118,1033,1179,
18,19,27,1,1567,3134,3876,3983,1631,2069,
17,19,29,1,3771,3248,3695,3336,3718,1991,399
46,19,31,1,1172,1395,2705,972,1326,1627,
25,19,2,2,3539,3319,6249,5019,5427,1843,
27,19,4,2,1974,2995,2513,1679,1916,1304,
61,19,6,2,1308,2397,1630,1828,877,1039,
50,19,8,2,2006,4182,2025,1273,1780,1702,
58,19,10,2,2273,1926,3016,2035,1250,1396,
38,19,12,2,7506,3850,2883,3079,3186,1120,
47,19,14,2,1455,1779,2198,1292,1783,1202,
13,19,16,2,2475,1509,2107,3558,2125,1389,
19,19,18,2,3102,3321,3832,2448,2139,1196,
52,19,20,2,2200,2933,2025,1484,904,803,
31,19,22,2,2815,1804,2197,984,1969,2404,
49,19,24,2,1792,1270,1309,1702,715,1551,
8,19,26,2,8831,3496,2759,1843,1168,2089,
30,19,28,2,4224,1946,4176,1144,1701,2765,
45,19,30,2,3945,4797,3106,1601,1725,1820,
56,19,32,2,1924,3196,1631,944,1442,725,
61,20,2,1,2819,2415,2153,1886,1363,2290,
14,20,4,1,2363,3386,2656,1933,1223,2073,
41,20,6,1,1861,1779,1620,1589,1040,931,
7,20,8,1,2065,2126,1474,1375,2520,3349,
22,20,10,1,1637,1557,1607,987,1174,1890,
65,20,12,1,1343,1814,2009,1441,1111,846,
38,20,14,1,1561,1524,1352,1794,1489,1133,
48,20,16,1,2229,1464,2021,1000,1201,769,
29,20,18,1,1683,2119,1942,1228,1315,1281,
45,20,20,1,2112,2281,1407,1500,1178,2076,
35,20,22,1,1301,1763,983,1523,1053,1399,
47,20,24,1,2117,1182,1264,1150,761,1827,
24,20,26,1,2059,1741,1491,1320,1472,1439,
57,20,28,1,1819,1256,1891,2137,1761,2243,
30,20,30,1,2205,2164,2778,1786,1977,2093,
46,20,32,1,1347,1968,1794,1288,951,752,
32,20,1,2,2133,2583,1305,1281,1198,1368,
17,20,3,2,2701,1655,1273,1913,1180,3028,
66,20,5,2,2454,1286,1214,792,918,894,
39,20,7,2,2303,1220,2312,1361,1224,1255,
9,20,9,2,2505,3357,2175,1375,1631,2223,
53,20,11,2,2514,1790,1876,1070,1035,1229,
50,20,13,2,2503,1202,2959,1158,1876,1435,
59,20,15,2,1468,1652,1686,1423,1490,3197,
12,20,17,2,2136,2095,2764,1382,1198,2050,
64,20,19,2,1933,2494,2632,1171,1739,1400,
63,20,21,2,2181,1475,1303,3996,1346,1830,
31,20,23,2,1950,1464,1504,1166,973,2280,
26,20,25,2,1446,1394,2058,1530,1275,1747,
37,20,27,2,2290,2023,2872,1436,1390,1054,
56,20,29,2,2260,2246,1812,1007,1366,1864,
60,20,31,2,2167,1555,2430,1406,973,2076,
