seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
17,5,30,2,217,259,947,518,4548,,
57,5,32,2,170,2772,2073,491,,2203,
32,6,2,2,178,166,,,,,
16,6,4,2,,145,,,1605,,
45,6,6,2,232,264,,,,2276,
60,6,8,2,,,249,,1120,,
8,6,10,2,,,,,,,
53,6,12,2,,,,,1155,1800,129
22,6,14,2,351,,,104,,,
31,6,16,2,,,,,,,
48,6,18,2,,,,,551,,
38,6,20,2,683,,,,,,
67,6,22,2,140,550,114,,,,
25,6,24,2,1010,1651,1153,1195,2270,,
47,6,26,2,,314,766,1403,1337,,
30,6,28,2,1340,1193,1346,213,442,,
61,6,30,2,,,,,,,
28,6,32,2,,912,191,,201,,
12,7,2,2,5462,1828,281,1101,1542,1472,
21,7,4,2,1360,1542,1962,,393,2751,
46,7,6,2,,,,,,1953,
32,7,8,2,,682,754,336,,3133,
38,7,10,2,,,,,,,
19,7,12,2,878,1491,2867,452,459,1201,175
42,7,14,2,139,588,,832,890,,
67,7,16,2,,826,812,,2874,,
63,7,18,2,246,,,,,,
64,7,20,2,,,,,87,,
17,7,22,2,687,1286,2529,2120,566,1121,
62,7,24,2,355,208,,,1039,,
27,7,26,2,,712,2298,430,1745,,
20,7,28,2,2545,2274,148,,697,5876,
26,7,30,2,7021,1211,2655,912,1573,,
53,7,32,2,181,1808,3039,2335,929,1766,
19,8,2,2,473,534,295,,,,
48,8,4,2,,549,739,131,243,,
32,8,6,2,,,502,327,150,,
22,8,8,2,320,,323,,742,1331,
10,8,10,2,573,1124,788,,,,
53,8,12,2,875,1126,976,1458,503,717,
55,8,14,2,436,130,,,112,893,
24,8,16,2,560,572,169,,,,
12,8,18,2,565,1147,,,,,
26,8,20,2,948,,165,144,445,,
15,8,22,2,363,560,149,,270,,
25,8,24,2,,,149,,443,,
61,8,26,2,521,735,368,179,,,
8,8,28,2,1151,173,939,549,137,,
31,8,30,2,213,184,,,,,
63,8,32,2,755,644,841,245,,,
61,9,2,2,1031,180,456,,,,
48,9,4,2,,,,,,,
25,9,6,2,,1549,,,363,,
31,9,8,2,596,739,3236,,207,,
45,9,10,2,259,,,,,,
56,9,12,2,486,,,,1778,,
6,9,14,2,,,,448,,,
47,9,16,2,,,,,,,
36,9,18,2,453,148,2777,,,,
55,9,20,2,,,,,,,
54,9,22,2,558,,999,,223,,
51,9,24,2,646,,,,1024,,
58,9,26,2,,,,,,,
7,9,28,2,,,,,1997,,
17,9,30,2,109,,2591,,,,
8,9,32,2,,,,144,,,
49,10,2,2,,,836,,,,
13,10,4,2,,,,,2134,,
11,10,6,2,,,,,,1096,
36,10,8,2,,,134,,,1285,
5,10,10,2,367,,503,,446,,
29,10,12,2,299,90,,,1722,,
15,10,14,2,,,,502,,,
38,10,16,2,,,1901,,,,
28,10,18,2,1455,1607,1439,1190,666,,
8,10,20,2,,113,,,1032,,
44,10,22,2,,,,,233,,
31,10,24,2,126,,,,899,,
40,10,26,2,1066,,108,,,,
48,10,28,2,,,,,,,
33,10,30,2,,,,212,1917,,
52,10,32,2,,126,,,,,
43,11,2,2,,,,687,804,1470,
38,11,4,2,,,,,,,
59,11,6,2,,,,,,,
66,11,8,2,457,,,,,,
31,11,10,2,,,,,,,
50,11,12,2,260,,,,,,
15,11,14,2,,,,,,,
28,11,16,2,,,,,1264,,
65,11,18,2,,,,,,,
48,11,20,2,,,,,,,
46,11,22,2,1628,693,,,,,
16,11,24,2,,,,,1016,,
10,11,26,2,,,340,,892,,
20,11,28,2,1846,1201,100,,,,
42,11,30,2,1756,472,,,,,
37,11,32,2,6898,2451,,,,,
25,12,2,2,491,269,231,364,593,,
27,12,4,2,459,652,554,335,93,,
61,12,6,2,,,,,,,
51,12,8,2,,,,,,,
59,12,10,2,,,240,,121,,
38,12,12,2,204,634,,,,,
48,12,14,2,613,324,,,,,
14,12,16,2,401,,,,,,
20,12,18,2,553,,,,,,
52,12,20,2,278,,,,,,
32,12,22,2,,306,,,,,
49,12,24,2,764,,,,178,807,
9,12,26,2,815,,752,556,318,,
29,12,28,2,1175,509,257,171,,,
46,12,30,2,625,228,,467,,,
55,12,32,2,437,,,,,,
34,13,2,2,1801,1911,565,,,,
5,13,4,2,,,,,,,
42,13,6,2,248,,,,,,
8,13,8,2,151,1506,989,1416,,,
25,13,10,2,,,,,314,,
41,13,12,2,,,192,316,,,
64,13,14,2,,295,,,,,
38,13,16,2,,1450,213,,741,,
60,13,18,2,612,2014,,,,,
32,13,20,2,952,1296,612,,,,
24,13,22,2,3224,3045,1170,980,1348,,
